article,name,stock,avg_cost,sale_price,base
00000579ку,Плавки  Infinitex Art Trunk A 4,0.0,,,Кукушкина
00003893ку,2304-43 Купальник Fashy раздельный р-р 38,0.0,,,Кукушкина
00018669ку,Купальник женский совместный 99-479,3.0,,,Кукушкина
00005142ку,Туфли женские Spa Wellness Slipper (1/24) р.38 7230-10,0.0,,,Кукушкина
00013118ку,Шорты (тайсы) детские 8373,2.0,,,Кукушкина
00005584ку,Носки  2PK Sport Essentials Non-Cush Running No Sh S,1.0,,,Кукушкина
00014880ку,Топ Top163,0.0,,,Кукушкина
00001298ку,кроссовки  Taya Premium Combo 40,0.0,,,Кукушкина
00017522ку,Куртка Birchdale ц.S79 Синий р.L 5059404178322,0.0,,,Кукушкина
00002806ку,"Кроссовки  б/н 8,5",0.0,,,Кукушкина
00007460ку,Плавки-шорты детские 44-28,0.0,,,Кукушкина
00000104ку,Брюки  ULTRA PANT L,0.0,,,Кукушкина
00010485ку,РЮКЗАК T510Z0 0050,0.0,,,Кукушкина
00018949ку,Рюкзак Silicone III Rsck ц.56Q Розовый р.Sgl 5057538505342,0.0,,,Кукушкина
00017987ку,Куртка Orion Jacket ц.GQ5 Оранжевый р.XL 5054904566815,0.0,,,Кукушкина
00018561ку,Куртка Sterlings III ц.41C Т/зеленый р.M 5059404302871,0.0,,,Кукушкина
00013244ку,Перчатки вратарские  NIKE GS0284,0.0,,,Кукушкина
00010572ку,Толстовка  Ko Swooch Hoody,0.0,,,Кукушкина
00015297ку,Бутсы 10404607,0.0,,,Кукушкина
00003320ку,Пуховик  HT0678BLACK L,2.0,,,Кукушкина
00009422ку,Arena 11 Шапочка Elite,0.0,,,Кукушкина
00017679ку,Куртка Baysea ц.540 Синий р.18 5059404134205,0.0,,,Кукушкина
00005722ку,Брюки DISCOVERY 060 черный р. 40,0.0,,,Кукушкина
00009967ку,Бейсболка US351,0.0,,,Кукушкина
00015968ку,Брюки (лосины) 7896,0.0,,,Кукушкина
00011951ку,Брюки,0.0,,,Кукушкина
00017942ку,Сумка FM1348,0.0,,,Кукушкина
00006479ку,Купальник женский совместный 99-10,0.0,,,Кукушкина
00008490ку,Сапоги жен. (нат.мех),0.0,,,Кукушкина
00001054ку,Бутсы  SX-VALOR FCE-A HG 9,0.0,,,Кукушкина
00007159ку,Сумка Athletic Small Duffel,0.0,,,Кукушкина
00017669ку,Куртка Baysea ц.9VH Желтый р.18 5059404192885,0.0,,,Кукушкина
00003481ку,Шапки  DOUBLE-STRIPE BEANIE б/р,0.0,,,Кукушкина
00012533ку,Сумка BA4517,0.0,,,Кукушкина
00014887ку,Шапка 805050,0.0,,,Кукушкина
00012235ку,Обувь для активного отдыха Q38983,0.0,,,Кукушкина
00018411ку,Куртка Wmns Arec III ц.7EX Синий р.18 5059404277742,0.0,,,Кукушкина
00017397ку,Футболка Sinton ц.649 Красный р.XXL 5057538899007,0.0,,,Кукушкина
00013925ку,Очки BRENDA поляр. P9652,0.0,,,Кукушкина
00014447ку,Топ Top132,0.0,,,Кукушкина
00008914ку,Спортивная обувь /AARON GS,0.0,,,Кукушкина
00008007ку,Сумка Women Clima Shoulder,0.0,,,Кукушкина
00004013ку,"Сумка мод.№31,спортивная",0.0,,,Кукушкина
00002306ку,Брюки  Knit Pant M,1.0,,,Кукушкина
00004110ку,"Носки спорт.Биг слем,арт.25",0.0,,,Кукушкина
00001325ку,кроссовки  Zero Zero 41,0.0,,,Кукушкина
00017352ку,Шорты купальные Mawson SwShort II ц.800 Черный р.S 5057538335703,0.0,,,Кукушкина
00013727ку,Очки для бассейна V86955,0.0,,,Кукушкина
00001869ку,Платье  Sun Sp Dress S,0.0,,,Кукушкина
00018188ку,"Сандалии Rico ц.Z97, Серый, р.11 5057538991022",0.0,,,Кукушкина
00014057ку,футболка детская 8932,0.0,,,Кукушкина
00000349ку,Толстовка  All Over Full Zip Hoody M,0.0,,,Кукушкина
00012465ку,Обувь Kangaroos Coil R1 Basis,0.0,,,Кукушкина
00002340ку,Толстовка  Studio Hoody Cover Up Top L,1.0,,,Кукушкина
00001824ку,Шорты  Sun Sp Woven Short 40,0.0,,,Кукушкина
00000121ку,Футболка  FULL BOAT TEE S,0.0,,,Кукушкина
00003086ку,Куртка JULIUS 060 черная р.XXXL,0.0,,,Кукушкина
00019891ку,Кроссовки F8391,2.0,,,Кукушкина
00013848ку,Спортивная обувь H096N,0.0,,,Кукушкина
00005415ку,Сланцы  Venus золотой 40,1.0,,,Кукушкина
00012634ку,Тренажер для ног и ягодиц SlideMaster A-905,0.0,,,Кукушкина
00002139ку,Купальник Fashy р-р 152 2841,0.0,,,Кукушкина
00001028ку,кроссовки  Marx 42,0.0,,,Кукушкина
00000619ку,"Кроссовки  Adiec1 CF 10,5",0.0,,,Кукушкина
00007361ку,Мяч DERBYSTAR Apus,0.0,,,Кукушкина
00017598ку,"Сандалии Lady Santa Louisa, ц.DKG, Песочный, р.6.5 5057538959794",0.0,,,Кукушкина
00004104ку,"Куртка самбо красная,синяя",0.0,,,Кукушкина
00009679ку,Плавки-шорты мужские 88-34,0.0,,,Кукушкина
00003494ку,Очки  iMax JR б/р,1.0,,,Кукушкина
00005198ку,"Сумка мод №55 дорожная,арт.55",0.0,,,Кукушкина
00004096ку,Купальник женский совместный 3802,0.0,,,Кукушкина
00005419ку,Сланцы  Ip Classica Tour белый 38,0.0,,,Кукушкина
00011980ку,Куртка NG Reversible Parred,0.0,,,Кукушкина
00017616ку,Куртка Cera V ц.7IN Зеленый р.L 5059404147854,0.0,,,Кукушкина
00011766ку,Сапоги зим. (нат.мех) 20040,0.0,,,Кукушкина
00015552ку,Трико борц. Wrestling Singlet,0.0,,,Кукушкина
00010039ку,Бейсболка US580,0.0,,,Кукушкина
00010797ку,Варежки 10797,0.0,,,Кукушкина
00018207ку,Купальник Flavia Costume ц.HT1 Красный р.8 5057538876350,0.0,,,Кукушкина
00006593ку,Плавки-шорты детские 412,0.0,,,Кукушкина
00008781ку,Футболка SCRIPT TEE,0.0,,,Кукушкина
00020230ку,Очки для плавания Dory,0.0,,,Кукушкина
00006510ку,Брюки Kodiak 060 черный 556004,0.0,,,Кукушкина
00008010ку,Сумка Women Clima 365,0.0,,,Кукушкина
00014754ку,Плавки-шорты мужские 88-187,0.0,,,Кукушкина
00009570ку,Рюкзак BACKPACK Geometra,0.0,,,Кукушкина
00007628ку,Arena 09 Плавки Seddy,0.0,,,Кукушкина
00020596ку,Купальник женский совместный 99-513,0.0,,,Кукушкина
00019699ку,Топ Top215,0.0,,,Кукушкина
00015990ку,Щитки TORRES Club,1.0,,,Кукушкина
00010146ку,Шорты ROCKETMAN,0.0,,,Кукушкина
00020764ку,Наколенники воллейб. RGX-8745,5.0,,,Кукушкина
00018952ку,Футболка Sinton ц.800 Черный р.XXXL 5057538898451,0.0,,,Кукушкина
00018920ку,Жилетка Wmns Hillpack B/W ц.800 Черный р.12 5059404261291,0.0,,,Кукушкина
00018484ку,Спортивная обувь TRAIL SCOUT 2,0.0,,,Кукушкина
00013271ку,Футболка ESS Tee limoges,0.0,,,Кукушкина
00006783ку,Сумка мод. №228,0.0,,,Кукушкина
00006918ку,Сумка CFC Organizer PU E43349,0.0,,,Кукушкина
00016533ку,Брюки B306,0.0,,,Кукушкина
00011269ку,Брюки жен. X11532,0.0,,,Кукушкина
00017232ку,Куртка Expolite Hood Jkt цW3X Желтый р.S 5054904480661,0.0,,,Кукушкина
00003064ку,Сумка  Nike Heritage Mix Premium Hobo б/р,1.0,,,Кукушкина
00001844ку,Майка  Fit Dance Sleeveless XS,0.0,,,Кукушкина
00000125ку,Брюки  v1.08 Woven Pants S,0.0,,,Кукушкина
00017977ку,Футболка Mightie SS S-Shrt ц.V22 Зеленый р.L 5054904562817,0.0,,,Кукушкина
00008419ку,"Сетка на 7 мячей ""KV.REZAC""",0.0,,,Кукушкина
00002605ку,Толстовка  Essentail Micro Fleece JKT L,1.0,,,Кукушкина
00020162ку,Шорты компресс. CAMP PerFormDRY,2.0,,,Кукушкина
00018002ку,Куртка Atlas Jacket ц.LQ6 Черный р.14 5054904590261,0.0,,,Кукушкина
00017767ку,Футболка Antwerp Marl Tsht ц.68R Черный р.XL 5057538319147,0.0,,,Кукушкина
00019144ку,Сумка дорожная П1215,1.0,,,Кукушкина
00005718ку,Куртка DISCOVERY 237 синий р.XL,0.0,,,Кукушкина
00004745ку,Сандалии жен. SPORT AMPHIBIAN 2 W SAND 5,0.0,,,Кукушкина
00019982ку,Кроссовки 812335585,0.0,,,Кукушкина
00001070ку,Кроссовки  TALADRO - A 8,0.0,,,Кукушкина
00020107ку,Кроссовки FY8113,1.0,,,Кукушкина
00003801ку,"Сумка №032,арт.2909",0.0,,,Кукушкина
00017363ку,Шорты купальные Mawson SwShort II ц.540 Синий р.XL 5057538335796,0.0,,,Кукушкина
00014676ку,Arena Купальник Makinas,0.0,,,Кукушкина
00016678ку,Рюкзак 7489802/3,0.0,,,Кукушкина
00013571ку,Сумка мног.DECCO HOLDALL,0.0,,,Кукушкина
00012297ку,Купальник женский совместный 99-420,1.0,,,Кукушкина
00016624ку,Мяч MITRE Delta Replica,0.0,,,Кукушкина
00011655ку,Купальник детский раздельный 22-30,0.0,,,Кукушкина
00003830ку,"Сумка мод№178а/24 тележка,арт.1925",0.0,,,Кукушкина
00018274ку,Футболка Wm Hyperdimension ц.Q1V Розовый р.8 5057538891711,0.0,,,Кукушкина
00011898ку,Футболка  109686,0.0,,,Кукушкина
00020607ку,Кроссовки C3815,5.0,,,Кукушкина
00015107ку,Кепка S97579,0.0,,,Кукушкина
00009076ку,Футболка TECH RAGLAN,0.0,,,Кукушкина
00019695ку,Кофта J453,0.0,,,Кукушкина
00016226ку,Джемпер BV2654,0.0,,,Кукушкина
00014823ку,Щитки 3060801/601,0.0,,,Кукушкина
00015744ку,Куртка J178,0.0,,,Кукушкина
00018344ку,Жилетка Freezeway B/W III ц.V0U Микс р.L 5059404403943,0.0,,,Кукушкина
00014712ку,Толстовка мужская 52M-RR,5.0,,,Кукушкина
00000144ку,Кроссовки  v1.08 LS Trainer 8,0.0,,,Кукушкина
00000997ку,Поло  Stretch Jersey Polo L,0.0,,,Кукушкина
00015864ку,Сапоги женские (шерсть) 650301/18,0.0,,,Кукушкина
00010276ку,Плавки детские 55-33,0.0,,,Кукушкина
00001296ку,кроссовки  Taya Premium Combo 39,0.0,,,Кукушкина
00017335ку,Топ TOP331,0.0,,,Кукушкина
00002671ку,Толстовка  Dri-Fit Stretch Full Zip Hoody M,1.0,,,Кукушкина
00016573ку,Кроссовки EG3007,0.0,,,Кукушкина
00004729ку,Кроссовки Trail Runner 3 DARKCLAY/B 10,0.0,,,Кукушкина
00015003ку,Брюки 804314,0.0,,,Кукушкина
00008392ку,Термобелье AHMA  Naisten Strechfleece,0.0,,,Кукушкина
00004435ку,Куртка TOYA 230 голубая р. 34,0.0,,,Кукушкина
00018266ку,"Сандалии Marine Web, ц.800, Черный, р.9 5057538956151",1.0,,,Кукушкина
00000328ку,Футболка  Gym Dri-Fit Mesh SLVLS Top S,0.0,,,Кукушкина
00018935ку,Куртка Hillpack ц.657 Красный р.XXL 5059404502912,0.0,,,Кукушкина
00014901ку,(шерсть)Бот.муж.84511,0.0,,,Кукушкина
00004923ку,Спортивная обувь для бега /GEL-ENDURO 4/ 10H,0.0,,,Кукушкина
00010123ку,Сумка летняя ЛЛ-103,0.0,,,Кукушкина
00013810ку,Бутылка для воды New Waterbottle,0.0,,,Кукушкина
00004782ку,Куртка ACCESS JACKET M BLACK S,0.0,,,Кукушкина
00001044ку,кроссовки  Almayer 44,0.0,,,Кукушкина
00005814ку,Cумка №5,0.0,,,Кукушкина
00019236ку,Шорты Sh39 МАРКИРОВКА,0.0,,,Кукушкина
00001927ку,Сандалии  Rogo M 11,0.0,,,Кукушкина
00004618ку,Сумка № 090,0.0,,,Кукушкина
00001983ку,Рюкзак  Nike Escape BP XS б/р,0.0,,,Кукушкина
00017498ку,"Сандалии Bali, ц.J9D, Красный, р.8 5057538957363",0.0,,,Кукушкина
00014559ку,Шорты для спорта 651533,0.0,,,Кукушкина
00007126ку,Куртка LEVEL 060  черная,0.0,,,Кукушкина
00011189ку,Бутсы SPECIALI 4 SHIELD HG JNR,0.0,,,Кукушкина
00008358ку,Шапка  BRF9A105,0.0,,,Кукушкина
00018870ку,Куртка Baysea ц.AFB Красный р.14 5059404617883,0.0,,,Кукушкина
00013452ку,Arena Купальник спортивный Click,0.0,,,Кукушкина
00017278ку,Футболка Breezed ц.7IN Зеленый р.L 5059404174577,0.0,,,Кукушкина
00015367ку,Куртка Acer,0.0,,,Кукушкина
00000582ку,Плавки  Infinitex Basic Trunk 6,0.0,,,Кукушкина
00012103ку,(нат.мех)Бот.жен.АНТИГОЛОЛЕД 52258/1,0.0,,,Кукушкина
00014993ку,Брюки TIGHT,0.0,,,Кукушкина
00014990ку,Майка SINGLET,0.0,,,Кукушкина
00007345ку,Футболка LARCHER,0.0,,,Кукушкина
00003553ку,Обувь  ANDOVER 10,1.0,,,Кукушкина
00005249ку,Туфли в.б. Indoor Deluxe,0.0,,,Кукушкина
00016139ку,Сумка Packaway Duff,0.0,,,Кукушкина
00010650ку,Куртка жен. 100% полиэстер,0.0,,,Кукушкина
00016541ку,Футболка ATRIBUTIKA в ассорт,44.0,,,Кукушкина
00004979ку,Куртка 100% СО p.50,0.0,,,Кукушкина
00000391ку,Сланцы  IS RITMO чёрн. 39,0.0,,,Кукушкина
00016335ку,Брюки спорт. женские 261L-RR,3.0,,,Кукушкина
00002749ку,"Кроссовки  Nike Capri SI 9,5",1.0,,,Кукушкина
00020239ку,Куртка ANTEATER Downiacket-HoodedCrispy,0.0,,,Кукушкина
00018218ку,Панамка Camdyn Hat ц. MV1 Синий S/M 5059404195060,0.0,,,Кукушкина
00001935ку,Сандалии  Cyprex Sandal M 7,0.0,,,Кукушкина
00001417ку,Футболка с дл. рук.  Swoosh LS Tee L,0.0,,,Кукушкина
00003534ку,Шапка  Corporate Beanie 311196,0.0,,,Кукушкина
00006568ку,Куртка Smith 593 черная в клетку 502221,0.0,,,Кукушкина
00012128ку,Брюки текс. женские 854003542,0.0,,,Кукушкина
00003604ку,Куртка COMMUTER 552 PRINT р.XL,0.0,,,Кукушкина
00005111ку,Купальник детский раздельный Westbay 152 25107-01,0.0,,,Кукушкина
00015280ку,Мяч  NIKE Pitch РФПЛ,0.0,,,Кукушкина
00018351ку,Жилетка Freezeway B/W III ц.46J Синий р.S 5059404262120,0.0,,,Кукушкина
